 ,Area,Mean,Min,Max,Perim.,Circ.,AR,Round,Solidity
1192,26.638,0.762,0.526,1.000,50.722,0.130,2.465,0.406,0.285
1193,47.985,0.892,0.526,1.000,46.295,0.281,5.174,0.193,0.751
1194,9.456,0.766,0.526,1.000,20.301,0.288,3.536,0.283,0.640
1195,18.649,0.737,0.526,1.000,30.603,0.250,5.804,0.172,0.646
1196,10.084,0.813,0.534,1.000,20.713,0.295,2.251,0.444,0.674
1197,4.243,0.870,0.538,1.000,11.359,0.413,1.602,0.624,0.675
1198,30.881,0.822,0.526,1.000,37.833,0.271,3.884,0.257,0.790
1199,31.326,0.796,0.527,1.000,46.602,0.181,2.256,0.443,0.534
1200,4.217,0.793,0.553,1.000,8.651,0.708,2.122,0.471,0.897
1201,44.527,0.785,0.528,1.000,49.973,0.224,1.573,0.636,0.718
1202,19.854,0.855,0.526,1.000,21.746,0.528,2.929,0.341,0.838
1203,15.427,0.711,0.528,0.875,26.916,0.268,6.981,0.143,0.799
1204,8.879,0.855,0.530,1.000,14.445,0.535,2.798,0.357,0.896
1205,29858.966,0.961,0.525,1.000,4919.440,0.016,1.450,0.690,0.320
1206,14077.385,0.970,0.526,1.000,2146.972,0.038,1.440,0.694,0.567
1207,73.470,0.980,0.527,1.000,45.074,0.454,3.230,0.310,0.929
1208,6.077,0.919,0.532,1.000,11.895,0.540,2.601,0.384,0.845
1209,32.610,0.971,0.535,1.000,29.011,0.487,2.976,0.336,0.941
1210,6.103,0.878,0.547,1.000,21.746,0.162,11.791,0.085,0.642
1211,40.887,0.957,0.528,1.000,38.980,0.338,4.682,0.214,0.865
1212,321.279,0.954,0.526,1.000,153.678,0.171,1.655,0.604,0.666
1213,119.700,0.986,0.528,1.000,47.085,0.678,1.600,0.625,0.921
1214,697.431,0.961,0.526,1.000,258.902,0.131,4.636,0.216,0.548
1215,5.369,0.873,0.584,1.000,13.775,0.356,4.132,0.242,0.840
1216,116.662,0.981,0.526,1.000,45.421,0.711,2.113,0.473,0.964
1217,135.494,0.988,0.527,1.000,48.717,0.717,1.605,0.623,0.949
1218,168.759,0.939,0.527,1.000,113.622,0.164,5.008,0.200,0.628
1219,58.750,0.826,0.526,1.000,36.270,0.561,1.295,0.772,0.616
1220,535.954,0.977,0.526,1.000,115.205,0.507,2.358,0.424,0.875
1221,400.852,0.963,0.525,1.000,160.627,0.195,4.014,0.249,0.640
1222,158.806,0.985,0.527,1.000,58.957,0.574,1.494,0.669,0.828
1223,134.604,0.907,0.526,1.000,90.562,0.206,5.805,0.172,0.709
1224,87.693,0.988,0.526,1.000,38.395,0.748,1.982,0.505,0.963
1225,174.286,0.984,0.527,1.000,53.825,0.756,1.520,0.658,0.935
1226,85.231,0.987,0.526,1.000,35.639,0.843,1.191,0.839,0.957
1227,159.775,0.983,0.529,1.000,52.965,0.716,1.642,0.609,0.918
1228,97.358,0.987,0.528,1.000,38.915,0.808,1.228,0.815,0.969
1229,152.232,0.984,0.526,1.000,56.319,0.603,1.242,0.805,0.901
1230,215.277,0.992,0.527,1.000,63.643,0.668,1.524,0.656,0.874
1231,129.287,0.973,0.526,1.000,58.206,0.480,3.115,0.321,0.859
1232,151.655,0.989,0.528,1.000,47.619,0.840,1.131,0.884,0.966
1233,112.524,0.972,0.526,1.000,49.348,0.581,1.776,0.563,0.896
1234,199.850,0.807,0.526,1.000,96.873,0.268,1.597,0.626,0.746
1235,247.704,0.974,0.527,1.000,90.968,0.376,1.415,0.707,0.725
1236,233.560,0.987,0.527,1.000,63.045,0.738,1.340,0.746,0.956
1237,50.054,0.943,0.531,1.000,31.653,0.628,1.878,0.533,0.896
1238,5.710,0.635,0.526,0.758,13.095,0.418,1.851,0.540,0.777
1239,52.700,0.950,0.529,1.000,38.395,0.449,3.094,0.323,0.885
1240,95.394,0.983,0.526,1.000,42.655,0.659,2.194,0.456,0.941
1241,106.447,0.982,0.533,1.000,43.784,0.698,1.770,0.565,0.926
1242,119.805,0.946,0.526,1.000,81.806,0.225,1.767,0.566,0.490
1243,5.946,0.824,0.530,0.995,22.306,0.150,6.488,0.154,0.429
1244,84.419,0.977,0.526,1.000,42.995,0.574,2.082,0.480,0.894
1245,80.307,0.981,0.540,1.000,41.606,0.583,2.296,0.435,0.923
1246,21837.500,0.929,0.526,1.000,935.770,0.313,1.747,0.573,0.863
1247,14.223,0.802,0.528,0.943,21.295,0.394,1.075,0.930,0.794
1248,161.792,0.868,0.526,0.943,88.602,0.259,5.187,0.193,0.901
1249,114.357,0.864,0.526,0.943,63.729,0.354,1.811,0.552,0.842
1250,90.626,0.869,0.527,0.943,44.977,0.563,2.437,0.410,0.938
1251,9.534,0.781,0.529,0.943,12.905,0.719,1.531,0.653,0.909
1252,29.074,0.848,0.529,0.943,30.113,0.403,2.643,0.378,0.870
1253,70.511,0.845,0.527,0.943,48.341,0.379,2.386,0.419,0.780
1254,28.236,0.818,0.526,0.943,27.681,0.463,1.775,0.563,0.884
1255,67.132,0.875,0.526,0.943,36.482,0.634,1.518,0.659,0.938
1256,51.914,0.864,0.529,0.943,30.610,0.696,1.634,0.612,0.935
1257,80.778,0.875,0.528,0.943,40.785,0.610,1.686,0.593,0.945
1258,100.815,0.875,0.529,0.943,43.862,0.659,1.510,0.662,0.939
1259,11.630,0.818,0.529,0.943,14.295,0.715,1.696,0.590,0.884
1260,106.473,0.855,0.528,0.943,63.368,0.333,3.740,0.267,0.790
1261,56.890,0.873,0.529,0.943,36.028,0.551,2.821,0.354,0.964
1262,30.357,0.755,0.528,0.943,63.990,0.093,1.659,0.603,0.490
1263,81.564,0.876,0.527,0.943,41.907,0.584,1.930,0.518,0.935
1264,5563.602,0.926,0.526,0.943,501.937,0.278,4.559,0.219,0.864
1265,167.188,0.867,0.526,0.943,88.136,0.270,2.352,0.425,0.810
1266,134.316,0.877,0.526,0.943,49.855,0.679,1.669,0.599,0.954
1267,93.901,0.878,0.528,0.943,40.059,0.735,1.730,0.578,0.960
1268,56.209,0.860,0.526,0.943,34.312,0.600,1.232,0.812,0.925
1269,13.830,0.852,0.534,0.943,19.222,0.470,2.828,0.354,0.934
1270,30.305,0.855,0.533,1.000,28.155,0.480,1.790,0.559,0.852
1271,40.389,0.850,0.527,0.943,30.862,0.533,1.124,0.890,0.892
1272,88.191,0.876,0.528,1.000,42.191,0.623,1.710,0.585,0.919
1273,60.557,0.867,0.526,0.943,35.380,0.608,2.166,0.462,0.963
1274,40.049,0.865,0.531,0.943,27.066,0.687,1.074,0.931,0.929
1275,26.586,0.838,0.528,0.943,24.879,0.540,1.238,0.808,0.891
1276,151.131,0.875,0.527,0.958,60.308,0.522,1.992,0.502,0.935
1277,70.851,0.867,0.529,0.943,36.656,0.663,1.383,0.723,0.925
1278,63.779,0.867,0.529,0.943,32.670,0.751,1.444,0.692,0.946
1279,46.806,0.866,0.528,0.943,31.202,0.604,1.629,0.614,0.918
1280,74.597,0.870,0.529,0.943,35.835,0.730,1.386,0.722,0.954
1281,13051.786,0.933,0.526,0.943,556.945,0.529,1.066,0.938,0.947
1282,60.138,0.874,0.530,0.943,35.230,0.609,1.918,0.521,0.962
1283,146.574,0.877,0.526,0.943,51.330,0.699,1.339,0.747,0.962
1284,219.573,0.886,0.526,0.943,64.062,0.672,1.504,0.665,0.942
1285,86.069,0.891,0.529,1.000,47.488,0.480,1.897,0.527,0.941
1286,35.203,0.872,0.529,1.000,23.973,0.770,1.198,0.834,0.946
1287,41.751,0.859,0.526,0.943,30.310,0.571,1.411,0.709,0.895
1288,53.459,0.863,0.529,0.943,40.684,0.406,1.895,0.528,0.869
1289,7.046,0.746,0.527,0.943,15.841,0.353,1.568,0.638,0.679
1290,30.331,0.816,0.528,0.943,43.578,0.201,4.556,0.219,0.640
1291,2663.188,0.927,0.526,0.943,230.627,0.629,1.722,0.581,0.976
1292,26.847,0.826,0.530,0.943,26.134,0.494,1.964,0.509,0.856
1293,12.127,0.815,0.528,0.943,17.901,0.476,1.545,0.647,0.824
1294,45.654,0.862,0.530,0.943,37.368,0.411,2.459,0.407,0.901
1295,97.987,0.861,0.526,1.000,93.010,0.142,1.499,0.667,0.373
1296,429.245,0.898,0.525,1.000,383.254,0.037,3.993,0.250,0.326
1297,45.339,0.915,0.527,1.000,42.191,0.320,2.561,0.390,0.664
1298,20.064,0.888,0.529,1.000,24.303,0.427,2.992,0.334,0.784
1299,14.773,0.745,0.526,1.000,35.897,0.144,1.856,0.539,0.333
1300,10.477,0.843,0.527,1.000,20.553,0.312,6.694,0.149,0.812
1301,15.663,0.832,0.529,1.000,27.707,0.256,8.048,0.124,0.773
1302,5.710,0.735,0.534,0.966,20.271,0.175,8.110,0.123,0.577
1303,17.549,0.875,0.532,1.000,32.932,0.203,2.954,0.338,0.514
1304,4.112,0.849,0.548,1.000,9.946,0.522,3.393,0.295,0.895
1305,11.970,0.737,0.527,0.852,30.920,0.157,9.950,0.101,0.589
1306,23.442,0.911,0.526,1.000,30.525,0.316,1.969,0.508,0.776
1307,27.790,0.794,0.526,1.000,40.651,0.211,5.794,0.173,0.573
1308,48.849,0.857,0.526,1.000,51.961,0.227,4.965,0.201,0.711
1309,62.469,0.884,0.526,1.000,45.212,0.384,3.432,0.291,0.801
1310,9.639,0.762,0.528,0.985,19.006,0.335,3.882,0.258,0.722
1311,9.534,0.856,0.533,1.000,19.268,0.323,1.922,0.520,0.685
1312,17.418,0.859,0.529,1.000,37.662,0.154,4.248,0.235,0.538
1313,102.282,0.824,0.526,1.000,131.007,0.075,1.224,0.817,0.224
1314,39.944,0.848,0.526,1.000,34.259,0.428,4.412,0.227,0.867
1315,52.647,0.835,0.528,1.000,43.515,0.349,4.251,0.235,0.876
1316,5.265,0.783,0.526,1.000,12.353,0.434,1.608,0.622,0.715
1317,19.592,0.799,0.526,1.000,40.360,0.151,3.301,0.303,0.669
1318,892.723,0.880,0.525,1.000,765.078,0.019,1.674,0.598,0.281
1319,4.872,0.732,0.530,0.852,11.202,0.488,3.835,0.261,0.886
1320,110.847,0.922,0.526,1.000,90.516,0.170,2.332,0.429,0.520
1321,89.945,0.840,0.527,1.000,104.951,0.103,2.024,0.494,0.365
1322,62.496,0.841,0.526,1.000,73.592,0.145,5.907,0.169,0.548
1323,4.400,0.844,0.538,1.000,9.567,0.604,2.187,0.457,0.836
1324,4.400,0.755,0.526,0.852,13.987,0.283,5.465,0.183,0.667
1325,9.036,0.815,0.526,1.000,18.052,0.348,1.124,0.890,0.684
1326,8.644,0.739,0.527,0.969,16.276,0.410,4.891,0.204,0.832
1327,35.308,0.837,0.526,1.000,44.794,0.221,3.943,0.254,0.706
1328,62.181,0.886,0.527,1.000,52.922,0.279,6.037,0.166,0.796
1329,120.172,0.806,0.526,1.000,109.120,0.127,5.150,0.194,0.406
1330,42.065,0.854,0.527,1.000,44.081,0.272,6.642,0.151,0.797
1331,39.708,0.878,0.526,1.000,43.081,0.269,4.623,0.216,0.780
1332,8.486,0.840,0.538,1.000,17.918,0.332,4.703,0.213,0.801
1333,14.537,0.804,0.527,1.000,21.194,0.407,2.623,0.381,0.701
1334,267.531,0.874,0.526,1.000,311.617,0.035,1.970,0.508,0.254
1335,33.081,0.741,0.526,0.975,51.853,0.155,6.772,0.148,0.619
1336,8.067,0.822,0.532,1.000,13.735,0.537,3.289,0.304,0.903
1337,4616.136,0.907,0.526,1.000,2382.161,0.010,1.584,0.631,0.170
1338,4.872,0.767,0.528,0.969,11.359,0.475,3.807,0.263,0.861
1339,6.234,0.653,0.526,0.807,17.444,0.257,6.786,0.147,0.687
1340,69.856,0.750,0.525,1.000,87.658,0.114,1.614,0.620,0.439
1341,20.011,0.792,0.531,1.000,32.624,0.236,2.584,0.387,0.624
1342,12.913,0.844,0.529,1.000,27.066,0.222,4.920,0.203,0.526
1343,6.312,0.736,0.534,0.852,15.495,0.330,6.149,0.163,0.789
1344,5.658,0.890,0.530,1.000,13.546,0.387,4.993,0.200,0.826
1345,24.464,0.890,0.530,1.000,24.957,0.494,2.915,0.343,0.867
1346,4.531,0.793,0.527,1.000,13.190,0.327,4.914,0.203,0.716
1347,4.741,0.879,0.528,1.000,9.377,0.678,1.995,0.501,0.852
1348,9.639,0.745,0.528,0.852,22.897,0.231,6.925,0.144,0.627
1349,8.696,0.830,0.528,1.000,12.709,0.677,1.378,0.726,0.908
1350,7.701,0.733,0.534,1.000,15.092,0.425,4.245,0.236,0.844
1351,17.340,0.762,0.526,1.000,29.459,0.251,7.399,0.135,0.668
1352,31.195,0.747,0.526,0.995,46.889,0.178,6.647,0.150,0.609
1353,4.269,0.900,0.531,1.000,9.338,0.615,2.406,0.416,0.840
1354,6.993,0.774,0.528,1.000,13.726,0.466,1.864,0.536,0.698
1355,258.809,0.837,0.526,1.000,305.653,0.035,1.794,0.557,0.181
1356,15.663,0.727,0.528,0.852,46.369,0.092,15.884,0.063,0.498
1357,11.630,0.802,0.528,1.000,19.732,0.375,2.670,0.375,0.754
1358,5.343,0.717,0.528,0.847,20.114,0.166,11.099,0.090,0.682
1359,40.782,0.818,0.526,1.000,53.050,0.182,5.946,0.168,0.646
1360,5.658,0.861,0.527,1.000,12.582,0.449,1.434,0.697,0.761
1361,4.217,0.878,0.528,1.000,9.014,0.652,1.052,0.950,0.845
1362,13.253,0.768,0.527,1.000,27.684,0.217,4.521,0.221,0.606
1363,13.751,0.744,0.526,1.000,23.522,0.312,3.995,0.250,0.606
1364,4.767,0.718,0.544,0.852,14.373,0.290,7.448,0.134,0.725
1365,6.653,0.701,0.527,0.852,15.115,0.366,5.233,0.191,0.831
1366,4.165,0.830,0.534,1.000,10.388,0.485,2.226,0.449,0.729
1367,8.120,0.913,0.530,1.000,10.482,0.929,1.117,0.895,0.942
1368,23.128,0.769,0.528,1.000,24.185,0.497,1.613,0.620,0.764
1369,9.979,0.743,0.526,0.995,25.513,0.193,3.040,0.329,0.721
1370,12.022,0.705,0.527,0.995,27.184,0.204,1.446,0.692,0.517
1371,19.775,0.805,0.527,1.000,44.463,0.126,3.839,0.260,0.387
1372,15.978,0.846,0.528,1.000,26.278,0.291,2.366,0.423,0.617
1373,4.767,0.790,0.533,1.000,8.785,0.776,1.899,0.526,0.899
1374,12.389,0.759,0.526,1.000,23.594,0.280,2.640,0.379,0.676
1375,316.486,0.924,0.526,1.000,195.013,0.105,1.591,0.629,0.407
1376,8.224,0.776,0.529,1.000,16.852,0.364,4.979,0.201,0.788
1377,8.382,0.727,0.525,1.000,21.975,0.218,5.527,0.181,0.577
1378,13.542,0.754,0.526,1.000,33.916,0.148,4.328,0.231,0.534
1379,4.767,0.656,0.528,0.847,14.746,0.276,6.320,0.158,0.790
1380,21.949,0.733,0.527,0.979,43.636,0.145,3.489,0.287,0.424
1381,5.343,0.664,0.531,0.811,13.435,0.372,4.300,0.233,0.723
1382,17.968,0.740,0.530,0.969,22.070,0.464,1.706,0.586,0.816
1383,516.466,0.903,0.526,1.000,423.815,0.036,4.191,0.239,0.271
1384,14.825,0.837,0.527,1.000,23.008,0.352,1.831,0.546,0.744
1385,19.802,0.722,0.526,0.974,43.025,0.134,2.268,0.441,0.330
1386,26.978,0.798,0.527,1.000,36.901,0.249,2.311,0.433,0.515
1387,8.565,0.785,0.531,1.000,20.026,0.268,7.185,0.139,0.756
1388,5.736,0.724,0.526,0.852,12.922,0.432,2.077,0.481,0.764
1389,53.040,0.904,0.526,1.000,52.183,0.245,2.829,0.354,0.567
1390,14.013,0.847,0.528,1.000,21.439,0.383,4.190,0.239,0.803
1391,11.630,0.976,0.527,1.000,13.624,0.787,1.366,0.732,0.933
1392,31.117,0.818,0.528,1.000,49.374,0.160,5.815,0.172,0.569
1393,24.935,0.778,0.530,1.000,34.573,0.262,1.752,0.571,0.570
1394,5.579,0.695,0.533,0.854,12.408,0.455,3.391,0.295,0.785
1395,9.220,0.893,0.527,1.000,13.340,0.651,1.407,0.711,0.872
1396,26.140,0.739,0.527,0.996,44.771,0.164,2.715,0.368,0.424
1397,4.034,0.671,0.528,0.852,14.429,0.243,7.164,0.140,0.667
1398,26.559,0.841,0.527,1.000,53.066,0.119,3.796,0.263,0.470
1399,53.773,0.888,0.527,1.000,64.134,0.164,2.321,0.431,0.437
1400,45.078,0.836,0.526,1.000,55.711,0.183,4.163,0.240,0.478
1401,53.852,0.809,0.526,1.000,73.063,0.127,4.048,0.247,0.350
1402,11.158,0.893,0.527,1.000,21.952,0.291,4.196,0.238,0.629
1403,6.601,0.692,0.529,0.847,14.841,0.377,5.940,0.168,0.883
1404,8.958,0.873,0.526,1.000,14.144,0.563,1.530,0.654,0.847
1405,4.636,0.695,0.527,0.852,14.004,0.297,6.456,0.155,0.785
1406,100.815,0.846,0.526,1.000,113.276,0.099,2.555,0.391,0.373
1407,4.662,0.700,0.525,0.867,12.274,0.389,1.327,0.753,0.641
1408,21.373,0.786,0.526,1.000,33.137,0.245,5.318,0.188,0.649
1409,139.135,0.874,0.526,1.000,139.087,0.090,1.593,0.628,0.418
1410,44.397,0.865,0.526,1.000,65.965,0.128,5.412,0.185,0.500
1411,32.531,0.886,0.527,1.000,48.429,0.174,5.395,0.185,0.749
1412,7.543,0.863,0.526,1.000,19.094,0.260,2.599,0.385,0.697
1413,6.365,0.635,0.528,0.832,14.635,0.373,3.975,0.252,0.724
1414,22.290,0.793,0.526,1.000,33.360,0.252,7.879,0.127,0.797
1415,4.846,0.739,0.530,0.852,10.672,0.535,3.436,0.291,0.887
1416,66.451,0.838,0.526,1.000,79.059,0.134,4.295,0.233,0.408
1417,16.789,0.838,0.529,1.000,34.867,0.174,6.818,0.147,0.564
1418,16.239,0.797,0.530,1.000,28.802,0.246,1.971,0.507,0.575
1419,54.454,0.844,0.526,1.000,85.582,0.093,1.555,0.643,0.331
1420,54.350,0.875,0.526,1.000,69.368,0.142,2.506,0.399,0.423
1421,27.528,0.859,0.526,1.000,35.017,0.282,5.552,0.180,0.805
1422,5.553,0.684,0.530,0.852,15.495,0.291,6.560,0.152,0.724
1423,17.837,0.858,0.526,1.000,30.911,0.235,1.888,0.530,0.622
1424,15.742,0.816,0.526,1.000,36.048,0.152,8.054,0.124,0.422
1425,10.818,0.740,0.527,0.897,25.490,0.209,7.829,0.128,0.623
1426,141.178,0.801,0.526,1.000,213.276,0.039,1.993,0.502,0.247
1427,45.759,0.859,0.527,1.000,64.483,0.138,2.977,0.336,0.351
1428,14.432,0.868,0.526,1.000,16.773,0.645,1.929,0.518,0.880
1429,4.322,0.616,0.527,0.785,9.590,0.591,2.857,0.350,0.813
1430,21.949,0.846,0.527,1.000,33.648,0.244,4.048,0.247,0.637
1431,1110.594,0.884,0.526,1.000,740.271,0.025,1.410,0.709,0.286
1432,8.748,0.732,0.526,0.852,20.357,0.265,4.421,0.226,0.590
1433,51.783,0.820,0.526,1.000,50.754,0.253,2.384,0.419,0.607
1434,16.606,0.729,0.525,1.000,26.402,0.299,2.868,0.349,0.768
1435,5.160,0.806,0.531,1.000,11.990,0.451,3.905,0.256,0.807
1436,151.760,0.837,0.526,1.000,168.278,0.067,3.296,0.303,0.242
1437,15.716,0.824,0.527,1.000,32.055,0.192,2.381,0.420,0.390
1438,97.148,0.829,0.525,1.000,118.596,0.087,1.933,0.517,0.294
1439,17.575,0.745,0.528,0.852,26.095,0.324,2.381,0.420,0.752
1440,7.046,0.759,0.526,1.000,11.571,0.661,2.048,0.488,0.889
1441,5.841,0.799,0.535,1.000,8.920,0.923,1.223,0.818,0.939
1442,7.701,0.857,0.526,1.000,19.330,0.259,2.627,0.381,0.511
1443,7.989,0.936,0.526,1.000,13.916,0.518,1.521,0.658,0.763
1444,26.978,0.878,0.536,1.000,35.227,0.273,4.732,0.211,0.644
1445,6.810,0.760,0.530,0.995,19.284,0.230,7.711,0.130,0.668
1446,11.341,0.699,0.526,0.857,28.707,0.173,7.280,0.137,0.482
1447,4.086,0.780,0.526,1.000,8.367,0.733,1.255,0.797,0.860
1448,5.186,0.786,0.526,1.000,11.856,0.464,1.466,0.682,0.733
1449,61.369,0.814,0.526,1.000,94.194,0.087,1.467,0.682,0.317
1450,5.867,0.714,0.528,0.886,9.377,0.838,1.604,0.623,0.937
1451,5.605,0.784,0.527,1.000,11.342,0.548,3.246,0.308,0.836
1452,5.946,0.708,0.526,0.969,13.340,0.420,3.973,0.252,0.755
1453,5.134,0.869,0.535,1.000,8.825,0.828,1.196,0.836,0.883
1454,14.144,0.680,0.526,0.954,20.759,0.412,3.345,0.299,0.745
1455,7.229,0.750,0.526,0.979,12.637,0.569,1.484,0.674,0.813
1456,8.722,0.779,0.529,1.000,15.250,0.471,1.902,0.526,0.718
1457,20.352,0.829,0.526,1.000,30.319,0.278,3.127,0.320,0.636
1458,18.492,0.705,0.526,1.000,29.789,0.262,2.690,0.372,0.647
1459,8.565,0.787,0.528,1.000,16.449,0.398,1.309,0.764,0.716
1460,9.298,0.796,0.528,1.000,16.355,0.437,3.684,0.271,0.845
1461,10.713,0.749,0.534,1.000,25.094,0.214,2.242,0.446,0.413
1462,9.377,0.707,0.527,0.916,26.000,0.174,10.826,0.092,0.688
1463,38.320,0.812,0.526,1.000,63.470,0.120,4.842,0.207,0.434
1464,7.779,0.789,0.529,1.000,16.544,0.357,2.904,0.344,0.661
1465,4.217,0.803,0.526,1.000,9.740,0.559,3.071,0.326,0.856
1466,16.606,0.808,0.528,1.000,22.299,0.420,2.733,0.366,0.785
1467,5.474,0.744,0.527,0.852,12.598,0.433,4.672,0.214,0.839
1468,4.793,0.753,0.526,0.979,12.029,0.416,5.050,0.198,0.790
1469,118.443,0.807,0.526,1.000,140.479,0.075,2.905,0.344,0.335
1470,32.165,0.811,0.526,1.000,52.160,0.149,2.689,0.372,0.521
1471,27.214,0.858,0.525,1.000,33.412,0.306,1.078,0.928,0.581
1472,30.803,0.749,0.526,0.995,53.593,0.135,12.057,0.083,0.503
1473,21.661,0.768,0.525,1.000,45.513,0.131,2.815,0.355,0.298
1474,43.192,0.888,0.527,1.000,43.358,0.289,5.061,0.198,0.766
1475,10.058,0.720,0.528,0.852,24.747,0.206,8.805,0.114,0.804
1476,13.987,0.765,0.526,1.000,29.743,0.199,6.291,0.159,0.560
1477,58.488,0.874,0.526,1.000,78.160,0.120,1.969,0.508,0.326
1478,7.989,0.812,0.529,1.000,16.505,0.369,1.442,0.694,0.754
1479,24.831,0.800,0.526,1.000,37.146,0.226,3.363,0.297,0.682
1480,21.373,0.784,0.528,1.000,41.795,0.154,2.052,0.487,0.506
1481,14.511,0.785,0.529,1.000,28.890,0.218,3.165,0.316,0.489
1482,32.269,0.760,0.527,1.000,42.561,0.224,1.708,0.586,0.683
1483,18.204,0.807,0.526,1.000,22.567,0.449,2.965,0.337,0.761
1484,9.115,0.703,0.530,0.852,19.788,0.293,7.138,0.140,0.809
1485,7.779,0.809,0.535,1.000,13.340,0.549,2.833,0.353,0.841
1486,4.924,0.676,0.534,0.841,12.140,0.420,4.694,0.213,0.821
1487,33105.988,0.961,0.525,1.000,4635.284,0.019,1.459,0.685,0.354
1488,16706.050,0.969,0.525,1.000,2422.882,0.036,1.199,0.834,0.660
1489,69.489,0.980,0.535,1.000,43.322,0.465,3.309,0.302,0.940
1490,4.558,0.795,0.525,0.995,10.427,0.527,1.166,0.858,0.767
1491,16.580,0.850,0.526,1.000,23.963,0.363,1.226,0.816,0.718
1492,30.148,0.967,0.536,1.000,28.403,0.470,3.117,0.321,0.913
1493,47.356,0.971,0.537,1.000,38.176,0.408,4.315,0.232,0.940
1494,139.214,0.988,0.527,1.000,49.499,0.714,1.587,0.630,0.944
1495,114.436,0.974,0.526,1.000,50.836,0.556,2.239,0.447,0.916
1496,175.622,0.933,0.525,1.000,115.296,0.166,4.811,0.208,0.625
1497,97.201,0.955,0.526,1.000,36.799,0.902,1.129,0.886,0.977
1498,4.165,0.567,0.526,0.698,14.586,0.246,2.048,0.488,0.661
1499,160.797,0.984,0.527,1.000,58.918,0.582,1.502,0.666,0.839
1500,87.850,0.980,0.526,1.000,44.898,0.548,2.028,0.493,0.925
1501,143.928,0.895,0.526,1.000,102.891,0.171,5.465,0.183,0.707
1502,14.432,0.878,0.526,1.000,54.667,0.061,18.710,0.053,0.432
1503,178.660,0.980,0.526,1.000,64.977,0.532,1.570,0.637,0.869
1504,97.987,0.988,0.526,1.000,39.183,0.802,1.173,0.852,0.965
1505,156.108,0.973,0.526,1.000,65.356,0.459,1.118,0.895,0.806
1506,204.617,0.991,0.526,1.000,63.359,0.641,1.525,0.656,0.866
1507,132.325,0.975,0.533,1.000,58.016,0.494,3.050,0.328,0.869
1508,152.755,0.990,0.529,1.000,48.669,0.810,1.139,0.878,0.953
1509,376.964,0.964,0.526,1.000,145.211,0.225,1.897,0.527,0.588
1510,204.853,0.783,0.526,1.000,98.119,0.267,1.606,0.623,0.756
1511,249.066,0.983,0.526,1.000,65.997,0.719,1.344,0.744,0.966
1512,52.464,0.933,0.529,1.000,32.055,0.642,1.870,0.535,0.917
1513,6.103,0.637,0.528,0.743,11.800,0.551,1.678,0.596,0.813
1514,56.471,0.956,0.526,1.000,38.584,0.477,3.098,0.323,0.910
1515,107.887,0.976,0.526,1.000,54.495,0.457,1.933,0.517,0.908
1516,103.801,0.981,0.526,1.000,43.002,0.705,1.775,0.563,0.922
1517,118.443,0.940,0.527,1.000,88.097,0.192,1.644,0.608,0.462
1518,69.646,0.973,0.526,1.000,40.367,0.537,1.997,0.501,0.872
1519,21316.896,0.930,0.526,1.000,932.271,0.308,1.740,0.575,0.855
1520,145.998,0.866,0.527,0.943,88.128,0.236,5.199,0.192,0.898
1521,68.808,0.857,0.528,0.958,43.578,0.455,1.840,0.543,0.898
1522,63.596,0.857,0.528,0.943,41.472,0.465,2.244,0.446,0.901
1523,16.135,0.827,0.526,0.943,18.983,0.563,2.587,0.387,0.914
1524,53.747,0.819,0.529,1.000,64.199,0.164,2.553,0.392,0.667
1525,50.709,0.869,0.533,0.958,30.784,0.672,1.323,0.756,0.939
1526,40.415,0.868,0.529,1.000,26.513,0.722,1.584,0.631,0.937
1527,68.022,0.867,0.528,1.000,37.414,0.611,1.772,0.564,0.929
1528,13.411,0.826,0.534,0.943,16.505,0.619,1.458,0.686,0.850
1529,78.761,0.880,0.527,1.000,39.631,0.630,1.488,0.672,0.930
1530,43.165,0.851,0.529,1.000,34.462,0.457,2.360,0.424,0.870
1531,52.961,0.874,0.529,1.000,34.733,0.552,2.713,0.369,0.966
1532,24.150,0.818,0.528,0.943,29.181,0.356,2.234,0.448,0.714
1533,69.279,0.883,0.529,1.000,38.078,0.600,1.933,0.517,0.942
1534,5198.870,0.925,0.526,1.000,509.765,0.251,4.704,0.213,0.822
1535,81.511,0.818,0.526,0.980,83.745,0.146,3.513,0.285,0.621
1536,103.775,0.875,0.528,0.943,43.989,0.674,1.726,0.579,0.953
1537,82.507,0.871,0.527,1.000,38.575,0.697,1.732,0.577,0.959
1538,7.622,0.715,0.526,0.943,24.192,0.164,1.252,0.799,0.643
1539,62.496,0.865,0.528,0.943,36.143,0.601,1.517,0.659,0.928
1540,9.560,0.834,0.529,0.943,17.185,0.407,3.425,0.292,0.918
1541,20.535,0.826,0.528,1.000,26.442,0.369,2.079,0.481,0.771
1542,12.730,0.756,0.527,0.943,23.087,0.300,1.261,0.793,0.749
1543,76.954,0.876,0.528,1.000,40.517,0.589,1.658,0.603,0.889
1544,47.985,0.873,0.529,0.943,31.607,0.604,2.256,0.443,0.960
1545,27.502,0.854,0.527,0.943,22.188,0.702,1.200,0.833,0.916
1546,50.133,0.842,0.526,0.943,44.912,0.312,2.129,0.470,0.858
1547,121.691,0.887,0.529,1.000,47.069,0.690,1.610,0.621,0.953
1548,51.835,0.862,0.526,0.943,30.728,0.690,1.343,0.744,0.925
